is_extra,ser_num,borough,sex,race,age_bucket,was_frisked,contraband_found,gun_found,weapon_found,arrest_made,summons_issued,physical_force_used,reason_for_stop_2,was_frisked,reason_for_frisk
0,1252,Manhattan,Male,Black,50 to 59,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Furtive movements,Frisked,Other suspicion of weapons
0,938,Manhattan,Male,White Hispanic,60+,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Casing a victim or location,Frisked,Refuse to comply with officer directions
0,8353,Bronx,Male,Black,60+,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Frisked,Violent crime suspected
0,4620,Brooklyn,Male,White Hispanic,60+,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Actions indicative of a drug transaction,Not frisked,do_not_include
0,4385,Manhattan,Male,Black,60+,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,5528,Manhattan,Male,Black Hispanic,60+,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,10259,Bronx,Male,Black,60+,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,8721,Queens,Female,Black Hispanic,60+,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,9311,Brooklyn,Male,Black,60+,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Wearing clothes commonly used in a crime,Not frisked,do_not_include
0,7856,Brooklyn,Male,Black,60+,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,Summons issued,Force used,Actions indicative of a drug transaction,Not frisked,do_not_include
0,302,Bronx,Female,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Frisked,Actions of engaging in a violent crime
0,2754,Bronx,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Furtive movements
0,2029,Queens,Male,Black,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Actions of engaging in a violent crime,Not frisked,do_not_include
0,264,Brooklyn,Male,White Hispanic,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,1061,Brooklyn,Male,Black,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,286,Manhattan,Male,Black,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Not frisked,do_not_include
0,777,Brooklyn,Male,White,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,1033,Brooklyn,Male,Black,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,6993,Queens,Male,Black,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,4390,Manhattan,Male,Black,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Not frisked,do_not_include
0,14925,Brooklyn,Male,White Hispanic,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Not frisked,do_not_include
0,7669,Bronx,Male,White Hispanic,Under 16,Not frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Not frisked,do_not_include
0,1623,Brooklyn,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Actions of engaging in a violent crime
0,15343,Brooklyn,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Actions of engaging in a violent crime
0,3076,Bronx,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,6873,Queens,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Furtive movements
0,5829,Brooklyn,Male,White,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Furtive movements
0,1157,Manhattan,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Furtive movements
0,8498,Bronx,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Furtive movements
0,5418,Brooklyn,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Suspicious bulge,Frisked,Inappropriate attire for season
0,3142,Queens,Male,White Hispanic,Under 16,Frisked,No contraband found,No gun found,No weapon found,Arrest made,No summons issued,Force not used,Fits a relevant description,Frisked,Knowledge of prior criminal behavior
0,66,Manhattan,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Other,Frisked,Other suspicion of weapons
0,952,Brooklyn,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Casing a victim or location,Frisked,Suspicious bulge
0,9752,Bronx,Male,Black,Under 16,Frisked,No contraband found,No gun found,Weapon found,Arrest made,No summons issued,Force not used,Carrying suspicious object,Frisked,Violent crime suspected
0,2469,Brooklyn,Male,White Hispanic,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Casing a victim or location,Frisked,Violent crime suspected
0,3954,Brooklyn,Male,White,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Fits a relevant description,Frisked,Violent crime suspected
0,1937,Bronx,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,Arrest made,No summons issued,Force not used,Fits a relevant description,Frisked,Violent crime suspected
0,10071,Brooklyn,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force not used,Furtive movements,Frisked,Violent crime suspected
0,1736,Brooklyn,Male,Black,Under 16,Frisked,No contraband found,No gun found,No weapon found,No arrest made,No summons issued,Force used,Wearing clothes commonly used in a crime,Frisked,Violent crime suspected
0,4300,Brooklyn,Male,Black,20 to 29,Frisked,No contraband found,Gun found,Weapon found,Arrest made,No summons issued,Force used,Furtive movements,Frisked,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Actions of engaging in a violent crime,do_not_include,Actions of engaging in a violent crime
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
1,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,do_not_include,Furtive movements,do_not_include,Furtive movements
